test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2023_11_수능_인간,12,"다음 육아 일기에서 알 수 있는 진수와 명규의 발달 특성을 피아제의 인지 발달 이론에 근거하여 분석한 것으로 가장 적절한 것은?
---
2023년 ○월 ○일: 지난주에 진수가 감기에 걸려 병원에 다녀왔다. 오늘은 집에서 인형에게 ""주사 아팠어? 호~ 해줄게.""라고 말하며 병원 놀이를 하는데 지난주에 만났던 의사 선생님을 똑같이 흉내를 내어 놀랐다.
2023년 △월 △일: 명규가 보는 앞에서 베개 밑에 장난감을 숨겼더니 울음을 터뜨리면서 장난감을 찾으려 했지만 결국 못 찾았다. 내가 베개를 들어 장난감을 찾아 주었더니 금세 울음을 그쳤다.",진수는 전환적 추론을 하고 있다.,진수는 지연 모방을 나타내고 있다.,명규는 인공론적 사고를 하고 있다.,명규는 대상영속성 개념을 획득하였다.,진수와 명규는 같은 발달 단계에 해당한다.,2
KSAT_2023_11_수능_인간,13,"다음 대화에서 알 수 있는 학생 A, B의 자아 정체감 유형에 대한 설명으로 옳은 것은? (단, 마샤(Marcia, J.)의 자아 정체감 유형에 근거한다.)
---
교사: 여러분, 오늘은 희망하는 진로에 대해 이야기해 볼까요?
학생 A: 저는 아직 무엇을 해야 할지 잘 모르겠어요. 그래서 일단 직업 체험관을 방문해서 하고 싶은 일을 찾아보려고요. 다양한 탐색을 하면서 진로를 결정하려고 합니다.
학생 B: 어머니 직업이 연구원이신데, 부모님은 제가 연구원이 되기를 어렸을 때부터 원하셔서 저도 고민 없이 진로를 연구원으로 정하였습니다.",학생 A가 속한 유형은 구체적인 과업에 몰입한다.,학생 A가 속한 유형은 자아 정체감 위기를 경험하지 않는다.,학생 B가 속한 유형은 자아 정체감 위기를 경험한다.,학생 B가 속한 유형은 선택한 과제를 수행하는 데 전념한다.,"학생 A가 속한 유형은 정체감 유실, 학생 B가 속한 유형은 정체감 혼미이다.",4
KSAT_2023_11_수능_인간,16,"[MultiModal] 다음 상황에서 나타난 청소년기의 사고 특성으로 옳은 것은?
---
민호가 아침에 거울을 보니 여드름 한 개가 볼 한가운데 났다. 거울 앞에서 오랫동안 여드름을 가려 보려고 했지만 여전히 민호에게는 여드름만 보였다. 학교에 가면 분명히 모든 친구들이 자신의 얼굴만 볼 것 같아서 신경이 쓰인다.",가역적 사고,개인적 우화,상상적 관중,탈중심적 사고,체계적·조합적 사고,3
KSAT_2023_11_수능_인간,18,"다음 대화에서 알 수 있는 A, B씨의 중년기 적응 유형에 대한 설명으로 옳은 것은? (단, 파렐과 로젠버그의 중년기 적응 유형에 근거한다.)
---
A씨: 저는 회사가 경제적으로 어려워져서 해고를 당했습니다. 하지만 그동안 회사에서 받은 월급으로 가족들의 생계를 책임질 수 있었기에 감사하고, 이제는 제가 하고 싶었던 일에 도전해 보려고 합니다. 미래의 성공적인 제2의 인생이 기대됩니다.
B씨: 갑작스럽게 실직자가 되어 두려움이 앞서지만 이러한 상황을 담담하게 받아들이기로 했습니다. 그런데 실직을 하니 만날 친구도 없고, 가족들도 저를 외면합니다. 저는 이렇게 고립된 상황이 불만족스럽습니다.",A씨가 속한 유형의 사람은 긴장감과 갈등을 은폐한다.,A씨가 속한 유형의 사람은 자기중심적이고 고립감이 높다.,B씨가 속한 유형의 사람은 중년기를 성취의 시기로 본다.,B씨가 속한 유형의 사람은 타인에 대한 적대감과 자기혐오를 나타낸다.,"A 씨는 탁월한 생성층 유형, B씨는 정체감 위기 유형에 속한다.",5
KSAT_2023_09_고3_공업,1,"[MultiModal] 다음 사례에 나타난 A씨의 직업의식과 직업관으로 가장 적절한 것은?
대한민국 자동차 명장 1호인 A씨는 '고치기 어려운 차를 고쳐 드립니다.'라는 간판을 내걸고 40여 년 동안 자동차를 정비하는 과정에서 일 자체를 즐기고 보람을 느끼고 있다. 또한 그는 하이브리드 자동차가 출시되자마자 직접 구입하여 이를 분해하고 시험하는 등 새로운 자동차 기술과 지식을 끊임없이 습득하고 익히기 위해 꾸준히 노력하여 왔다.",전문 의식 - 과정 지향적 직업관,전문 의식 - 물질 지향적 직업관,책임의식 - 물질 지향적 직업관,연대 의식 - 과정 지향적 직업관,연대 의식 - 물질 지향적 직업관,1
KSAT_2023_09_고3_공업,4,"[MultiModal] 다음 ○○ 기업 제품 분석을 통해 알 수 있는 내용으로 옳은 것은?

<○○ 기업 제품 분석>
제품명: △△스마트 워치
항목: 기능성 (특징: IEC 표준 60529 요구 사항인 1.5m 담수에서 30분 동안 그대로 둔 상태에서 실시하는 방수 테스트를 통과함.)
항목: 내구성 (특징: 스마트 워치의 프레임은 한국산업표준의 'KS D'로 분류된 재질 중 가볍고 변형 없이 오래 견디는 것을 사용하여 내구성을 강화함.)
항목: 생산성 (특징: ○○기업이 자체 설계한 후, 생산업체에 설계된 제품을 위탁 생산하고 ○○기업의 상표를 부착하도록 하는 생산 방식을 사용함.)
항목: 상품성 (특징: 우리나라 최초로 혈중 산소 농도를 상시 모니터링할 수 있는 신기술이 적용된 신제품에 대하여 정부 인증을 획득하여 상품성을 개선함.)
항목: 시장성 (특징: 유럽 시장 진출에 필요한 인증을 획득함으로써 시장성을 확대함.)",기능성에 제시된 표준은 적용 범위에 따라 분류하면 지역 표준에 해당한다.,내구성에 제시된 한국산업표준의 대분류는 '기계' 부문에 해당한다.,생산성에 제시된 생산 방식은 ODM 방식이다.,상품성 개선을 위해 획득한 정부 인증은 NEP이다.,시장성 확대를 위해 획득한 인증은 CCC 인증이다.,4
KSAT_2023_09_고3_공업,6,"[MultiModal] 다음 A씨의 메일 내용에 나타난 신소재로 가장 적절한 것은?

<보낸 메일함>
제목: 기술 이전 협조 요청
발신자: A(○○○ 기업 기술 과장)
귀사 기술의 이전을 요청드리고자 연락드립니다. 저희 ○○ 기업은 우리나라의 난방 업계 대표 주자로서 해외 수출을 위해 자동 온도 조절 보일러 개발을 계획하고 있습니다. 이에 귀사가 보유하고 있는 '일정한 온도에서 본래의 모습으로 돌아가는 특징을 지닌 신소재가 적용된 수온 감지식 온도 조절 밸브'에 관한 기술을 활용하기 위해 기술 이전을 희망합니다. 검토하시고 회신 부탁드립니다. 감사합니다.",광섬유,그래핀,초전도체,파인세라믹스,형상 기억 합금,5
KSAT_2023_09_고3_공업,7,"다음 A 생산팀장의 업무 일지를 통해 알 수 있는 내용으로 옳은 것은?

<A생산팀장의 업무 일지(2023. 07. 11.)>
구분: (가) 9시~10시 (업무 내용: 작동 중인 로봇 작업장의 방호 출입문을 근로자가 판단 착오로 열었을 때 로봇의 동작이 멈추는 기능을 점검)
구분: (나) 10시~12시 (업무 내용: 근로자를 대상으로 산업용 로봇 관리에 필요한 교육과 훈련을 로봇 작업장에서 실시)
구분: (다) 13시~15시 (업무 내용: 로봇 작업에 필요한 가공용 재료의 재고량이 기준치 이하가 되면 지정된 수량을 주문하는 방식으로 변경)
구분: (라) 15시~17시 (업무 내용: 로봇 작업장의 일정 계획 대비 실적이 표시된 도표를 검토하여 전체 공정의 진행을 파악)
구분: (마) 17시~18시 (업무 내용: 팀장 회의에서 조립 공정 중 불필요한 작업을 제거하여 작업 절차를 간소화하는 방안을 제안)",(가)에서는 풀 프루프(fool proof) 기능을 점검하였다.,(나)에서 실시한 교육과 훈련은 Off-JT(Off the Job Training)에 해당한다.,(다)에서는 재료의 주문 방식을 정기 발주 모형 방식으로 변경하였다.,(라)의 업무에 사용한 도표는 산점도이다.,(마)에서는 생산 합리화의 원칙 중 '전문화'의 적용 방안을 제안하였다.,1
KSAT_2023_09_고3_공업,11,"다음 환경보전 실천 사례와 관련된 (가), (나)의 국제 협약으로 가장 적절한 것은?

<국제 협약>
(가): ○○ 고등학교 학생 자치회는 정부의 이산화탄소 배출 저감 정책에 동참하기 위해 실내 적정 온도 유지, 빈 교실 전등 끄기, 교복 물려주기 운동을 전교생과 함께 실천하고 있다.
(나): △△기업은 오존층을 파괴하지 않는 신냉매를 사용하여 제품을 생산하고 있으며, 최근에는 정부 정책에 따라 폐가전 방문 무상 회수 제도를 운영하여 환경 경영을 실천하고 있다.",바젤 협약 - 몬트리올 의정서,바젤 협약 - 사막화 방지 협약,파리 협정 - 람사르 협약,파리 협정 - 몬트리올 의정서,생물 다양성 협약 - 람사르 협약,4
KSAT_2023_09_고3_공업,12,"다음 산업 현장 개선 사례에 대한 설명으로 옳지 않은 것은?

<산업 현장 개선 사례>
■ 산업 현장: ○○기업의 베어링 제조 공장
■ 생산 시스템 혁신과 표준 정비 노력
• 시장의 다양한 요구에 고민하던 경영진은 기존의 개별 자동화 기술 및 시스템을 하나로 통합한 유연성 높은 자동화된 A 생산 시스템을 도입함.
• 신제품 제작을 위해 한국산업표준(KS)에 규정된 제품 형상, 치수, 품질 기준을 준수하여 사내 지침을 정비함.
■ 정보 시스템 도입
• B정보 시스템: 기계, 설비, 작업자, 작업 등으로부터 받은 실시간 정보를 처리할 수 있는 생산 지점(시점) 관리 시스템을 설치함.
• C정보 시스템: 제조 공정 및 작업 진행을 관리하는 제조 실행 시스템을 구축함.
■ 정보 시스템 도입 전후 생산성 비교
• 제조 리드타임*은 구축 전 200시간에서 구축 후 180시간으로 단축됨.
* 제조 리드타임: 제품 제조의 시작 시점부터 종료 시점까지의 소요 시간


① A 생산 시스템에는 수치 제어 공작 기계, 산업용 로봇이 포함될 수 있다.
② B정보 시스템은 POP(Point Of Production)에 해당한다.
③ C시스템은 B시스템으로부터 정보를 받아 생산 현장을 실시간으로 모니터링할 수 있다.
④ 제조 리드타임은 구축 전에 비하여 구축 후 10% 감소하였다.
⑤ 사내 지침에서 준수한 한국산업표준(KS)은 '전달 표준'에 해당한다.","A 생산 시스템에는 수치 제어 공작 기계, 산업용 로봇이 포함될 수 있다.",B정보 시스템은 POP(Point Of Production)에 해당한다.,C시스템은 B시스템으로부터 정보를 받아 생산 현장을 실시간으로 모니터링할 수 있다.,제조 리드타임은 구축 전에 비하여 구축 후 10% 감소하였다.,사내 지침에서 준수한 한국산업표준(KS)은 '전달 표준'에 해당한다.,5
KSAT_2023_09_고3_공업,13,"다음 채용 공고를 통해 알 수 있는 내용으로 옳은 것은?

<채용 공고>
□ 채용 직종 및 모집 인원: 자동차 정비원 10명
□ 채용 방식:
• 1차: 서류 전형 및 면접을 통해 현장 수습 대상자 선발
• 2차: 3개월 현장 수습 후 업무 평가에 따라 정규직으로 전환
□ 자격 요건 및 우대 사항:
• 자격 요건: 정비 실무 경력자 또는 전공자, 자동차 정비 산업기사 자격증 소지자 (검정형, 과정 평가형 모두 가능)
• 우대 사항: 연료 전지 자동차 정비 가능한 자를 우선 선발
□ 복리 후생: 기숙사 제공 및 통근 버스 운행",채용 방식은 리크루트 방식에 해당한다.,제시된 복리 후생은 법정 복리 후생에 해당한다.,자격 요건의 검정형 국가기술자격은 응시자격에 제한이 없다.,우대 사항에 나타난 자동차의 동력원은 신에너지에 해당한다.,채용 직종은 한국표준직업분류의 대분류 항목 중 '전문가 및 관련 종사자'에 해당한다.,4
KSAT_2023_09_고3_공업,20,"[MultiModal] 위 품질 관리 혁신 활동에 대한 설명으로 옳지 않은 것은?

<A기업의 경영 혁신 활동 보고서>
A기업의 생산품인 가전제품은 소비자가 품질과 가격을 비교·평가한 후에 구매를 결정하는 제품으로, 시장에서 경쟁이 치열해지고 있음.
■ 재고 관리 혁신
• 거점 물류 센터에 컴퓨터 지시로 창고의 물품을 꺼내고, 운반하고, 저장하는 과정을 자동으로 처리하는 시스템을 구축함.
■ 품질 관리 혁신
• 가전제품의 불량률 최소화를 위해 6시그마 프로젝트의 절차에 따라 혁신 활동을 수행함.
• 6시그마 프로젝트 수행 전의 제품별 불량률은 다음과 같음.
구분: TV, 세탁기, 냉장고
생산량: TV(100만 개), 세탁기(300만 개), 냉장고(400만 개)
불량품 수량: TV(50개), 세탁기(120개), 냉장고(80개)
불량률: TV(50 PPM), 세탁기((가)), 냉장고(20 PPM)
* 불량률(PPM)은 제품 100만 개당 불량품 수량의 비율이고, 예를 들어 제품 100만 개당 불량품 1개는 1PPM 임.
• 다음 (나), (다)는 TV 불량 원인을 조사한 결과임.
(나) 불량 항목별 누적비율: 작업절차(40%), 인력(30%), 자재(20%), 설비(5%), 기타(5%)
(다) 조립 불량 원인: 작업자의 불필요한 동작 과다, 교육 미흡, 규격 미달, 유지 보수 불량
프로젝트 수행 후 불량률은 TV 2PPM, 세탁기 6PPM, 냉장고 3PPM으로 개선되었음.

① (가)의 불량률은 40PPM이다.
② (나)에서 불량 항목 중 불량품 수 기준 상위 2개 항목의 누적 비율은 80%이다.
③ (다)의 품질 관리 도표는 특성 요인도에 해당한다.
④ (다)에 제시된 '작업절차'의 세부 원인은 동작 연구를 통해 개선할 수 있다.
⑤ 프로젝트 수행 후 세탁기의 불량률은 6시그마 목표치를 달성한 것이다.",(가)의 불량률은 40PPM이다.,(나)에서 불량 항목 중 불량품 수 기준 상위 2개 항목의 누적 비율은 80%이다.,(다)의 품질 관리 도표는 특성 요인도에 해당한다.,(다)에 제시된 '작업절차'의 세부 원인은 동작 연구를 통해 개선할 수 있다.,프로젝트 수행 후 세탁기의 불량률은 6시그마 목표치를 달성한 것이다.,5
KSAT_2021_10_고3_직업 생활,1,"다음 판서 내용에서 (가)에 해당하는 사례로 가장 적절한 것은?
Ⅰ. 일과 (가) 생활
1. (가)의 정의: 생계유지를 위해 자신의 적성과 능력에 따라 일정 기간 동안 지속적으로 종사하여 보수를 받는 일
2. (가)의 요건: 계속성, 경제성, 사회성, 윤리성 등",매달 일정액의 연금을 받아 생활하는 경우,학원에서 매월 급여를 받고 강의를 하는 경우,정기적으로 유기견 보호 센터에서 봉사 활동을 하는 경우,학업에 전념하여 매 학기 성적 우수 장학금을 수령하는 경우,병역의 의무에 따라 매월 급여를 받고 병사로 복무 중인 경우,2
KSAT_2021_10_고3_직업 생활,2,"다음은 ○○기업의 사내 메신저 내용이다. 이에 나타난 근무방식으로 가장 적절한 것은?
<긴급 공지 사항>
감염병 확산으로 인해 한시적으로 근무 장소를 변경하오니 업무에 차질이 없도록 협조 바랍니다.
1. 기간: 2021.07.19.(월) ~ 2021.07.23.(금)
2. 장소: 자택
3. 근무 시간: 09:00~18:00 (휴게 시간 포함)
※ 전 사원은 위의 근무 시간을 준수하고, 출근 및 퇴근 시 부서장에게 업무를 보고할 것.
4. 부서 회의: 매일 10:00, 원격 화상 회의로 진행",교대 근무,재택 근무,시간제 근무,선택적 근로 시간제,탄력적 근로 시간제,2
KSAT_2021_10_고3_직업 생활,6,"다음은 회사 설립 계획서의 일부이다. 이에 나타난 기업 형태에 대한 설명으로 옳은 것은?
회사 설립 계획서
○ 상호명 : 미정
○ 업태/종목: 운수/화물 운송
○ 설립할 기업 형태의 특성
• 소유와 경영의 분리
• 다수의 물적 공동 기업
• 유한 책임 사원으로만 구성",인적 요소와 물적 요소가 혼합된 형태이다.,주식을 발행하여 대규모의 자본 조달이 가능하다.,의사 결정 시 출자금과 무관하게 1인 1표를 행사한다.,최고 의결 기관인 사원 총회를 통해 중요 사안을 결정한다.,전 사원의 동의 없이 회사 지분을 타인에게 양도할 수 없다.,2
KSAT_2021_10_고3_직업 생활,7,"다음은 A 씨가 개업한 커피 전문점의 창업 방법에 대한 체크리스트이다. 이를 통해 알 수 있는 A 씨의 창업 방법으로 가장 적절한 것은?
체크리스트
창업 조건
일정 지역에 대한 독점 판매권을 얻을 수 있는가? (예)
창업자의 자율권이 많이 보장되는가? (아니오)
창업 초기 단계에서부터 마케팅 활동 등 본사의 다양한 지원을 받을 수 있는가? (예)",벤처 창업,벤치마킹 창업,아웃소싱 창업,프랜차이즈 창업,1인 소호(SOHO) 창업,4
KSAT_2021_10_고3_직업 생활,11,"다음은 학부모 원격 연수 프로그램 안내문이다. 참가자가 듣게 될 연수 내용으로 가장 적절한 것은? (단, 생애 발달 단계는 해비거스트(Havighurst, R. J.)의 발달 과업 이론에 근거한다.)
학부모 원격 연수 프로그램
○ 일시: 2021.10.12.(화) 10:00
○ 대상 : 중·고등학생 자녀를 둔 학부모 ○○명
○ 내용: 청소년기의 발달 과업 성취를 위한 방법
○ 강사: 청소년 상담사 A",부모-자녀 간의 올바른 애착 관계를 형성하는 방법,자녀가 기본적인 신체 기능을 익히도록 유도하는 방법,자녀가 안정된 자아 정체감을 형성할 수 있도록 돕는 방법,자녀가 자주 사용하는 자기중심적인 언어를 이해하는 방법,자녀의 기억력 증가를 위한 조직화·정교화를 구현하는 방법,3
KSAT_2021_10_고3_직업 생활,12,"다음 게시판에서 (가)에 들어갈 실업 급여의 종류로 가장 적절한 것은? (단, 제시된 사례는 고용 보험 적용 제외 사항에 해당하지 않는다.)
Q & A
Q. 저는 현재 구직 급여를 받고 있습니다. 구직 급여의 소정 급여 일수는 210일이며 잔여 소정 급여 일수가 150일인 시점에 다시 취업하게 되었습니다. 이런 경우 잔여 구직 급여의 수령이 가능할까요?
A. 새로 취업한 곳에서 12개월 이상 계속 근무하시면 (가)(으)로 잔여 구직 급여의 1/2에 해당하는 금액을 받으실 수 있습니다.",개별 연장 급여,훈련 연장 급여,광역 구직 활동비,조기 재취업 수당,직업 능력 개발 수당,4
KSAT_2021_10_고3_직업 생활,14,"다음은 가구 제조업을 운영하는 ○○기업에서 부문별 경영 활동상의 문제를 해결하는 과정을 나타낸 것이다. (가), (나)에 대한 설명으로 가장 적절한 것은?
현재 상황: 전체 소비자를 대상으로 제품을 판매하고 있으며, 현재 매출 부진 및 재고량 증가에 따라 경영 난이 심해지고 있음.
원인 분석: 시장 분석이 미흡함. 제조 과정이 통일되지 않음.
개선 방안: (가) 반려동물 시장의 규모를 고려한 반려동물용 가구 생산으로, 반려동물 관심층을 집중적으로 공략하여 소비자의 마음속에 위치시키는 전략을 구상함. (나) 반려동물용 가구 제조 활동 중 자원 낭비를 줄이기 위하여 제품, 작업 과정, 관리 과정을 규격화하여 통일된 형태로 제조함.",(가)는 마케팅 믹스 전략이다.,(가)는 기업의 인적 자원 관리 활동에 관한 것이다.,(나)는 제조 과정을 표준화시켜 생산 관리 문제를 해결한다.,(나)는 재무 자료를 정리하여 정보화하는 재무 관리 활동이다.,"(가)는 공정 관리, (나)는 고객 관계 관리가 핵심 요소이다.",3
KSAT_2021_10_고3_직업 생활,15,"다음은 ○○전자와 A 씨가 체결한 근로 계약서의 일부이다. 이에 대한 설명으로 옳은 것은? (단, ○○전자의 상시 근로자 수는 500명이며, A 씨는 성인이다.)
근로 계약서
○○전자(이하 ""사업주""라 함.)와 A(이하 ""근로자""라 함.)는 다음과 같이 근로 계약을 체결한다.
1. 근로 계약 기간: 2020.01.01.~2020.12.31.
2. 근무 장소: ○○전자
3. 업무 내용: 사무 행정
4. 소정 근로 시간: 08:30~17:30(법정 휴게 시간 부여)
5. 근무일/휴일: 매주 5일 근무/매주 토·일요일, 법정 공휴일
6. 임금: 월 2,300,000원(매월 25일에 지급)
7. 연차 유급 휴가: 근로 기준법에서 정하는 바에 따라 부여
8. 사회 보험 적용 여부: 4대 보험 적용",소정 근로 시간은 근로 기준법을 준수하고 있다.,소정 근로 시간 중 주어지는 법정 휴게 시간은 30분이다.,근로자는 계약 기간 만료 후 실업 급여를 신청할 수 없다.,사업주는 매주 4일을 근무한 자에게 평균 주 1회 이상의 유급 휴일을 주어야 한다.,사업주는 1년간 출근 일수의 70% 이상 출근한 근로자에게 15일의 연차 유급 휴가를 부여해야 한다.,1
KSAT_2021_10_고3_직업 생활,18,"다음 사례 A~C 중 근로기준법상 근로자의 권리를 침해한 사례에 해당하는 것만을 있는 대로 고른 것은? (단, 사례 A~C의 사업장은 상시 근로자 수가 5인 이상이다.)
사례
A: 헤어 디자이너로 5년째 근무 중, 사업주로부터 일주일 전 구두로 통지받고 해고된 경우
B: 회계 사무원으로 근무하며 매일 5시간씩 야근하여 일주일 근무 시간이 총 65시간인 경우
C: 전자 부품 생산직 근로자가 임금 전액을 현금 대신 USB 메모리 100개(단가 2만 원)로 받은 경우",A,B,"A, C","B, C","A, B, C",5
KSAT_2021_10_고3_직업 생활,20,"다음은 학생 농부를 인터뷰한 내용이다. 이를 통해 알 수 있는 학생 A의 진로 의사 결정 유형에 대한 설명으로 가장 적절한 것은? (단, 의사 결정 유형은 하렌(Harren)의 진로 의사 결정 유형 이론에 근거하여 합리적, 직관적, 의존적 유형으로만 구분한다.)
사회자: 요즘 학생 농부로 유명한 학생 A를 만나보겠습니다. 농부가 되기로 결심하게 된 계기와 결정 과정에 대해 말해줄 수 있나요?
학생 A: 초등학생 때 주말 농장에서 텃밭을 가꾸며 건강한 먹을거리에 관한 관심을 가지게 되었고, 직접 작물을 재배하는 일에 보람을 느꼈습니다. 이후 직업 적성 검사를 통해 농업 분야에 소질이 있는 것을 알게 되어 농업 계열 고등학교에 진학했습니다. 그리고 농업 발전 동향을 조사해 보며 바른 먹을거리를 생산하는 농부가 되어야겠다는 목표를 세웠고, 꿈을 이루기 위해 농업 관련 지식과 기술을 배우고 있습니다.",자신의 특성을 고려하여 신중한 결정을 한다.,감정적 평가에 근거하여 직관에 따라 결정한다.,타인의 기대와 요구에 따라 많은 영향을 받는다.,수동적이며 자신이 내린 결정에 대한 책임을 지지 않는다.,일관성을 요구하거나 장기적인 일의 결정에는 부적합하다.,1
KSAT_2025_06_고3_수산,2,"다음 대화에서 알 수 있는 선박 자동화 시스템 (가)의 기능에 대한 설명으로 가장 적절한 것은?
--- 실습 항해사: 일등 항해사님, 저희 선박의 화물 적하 계획은 어떻게 세우는지 궁금합니다. 일등 항해사: 네, 우리 선박에서는 (가)에 시간별 선적 화물량과 선박 평형수(ballast water) 조절량 등을 예측하여 입력해 보면서 화물 적하 계획을 세웁니다. 이렇게 하면 선박의 복원력, 트림 등을 미리 확인할 수 있습니다. 실습 항해사 : 선박의 안전을 위해 꼭 필요한 시스템이군요. 일등 항해사: 그럼요, (가)은/는 실제 화물 선적 중에도 선박의 안전을 실시간으로 확인할 수 있는 매우 중요한 시스템입니다.",선용품의 재고량을 파악할 수 있다.,화물의 중량 초과 적재 상황을 예방할 수 있다.,해저 장해물을 감지하여 좌초를 예방할 수 있다.,선박 충돌을 예방하기 위한 정보를 제공할 수 있다.,항만으로 반입되는 화물에 대한 정보를 공유할 수 있다.,2
KSAT_2025_06_고3_수산,4,"다음 글에 나타난 전통 어구·어법과 유사한 사례로 가장 적절한 것은?
--- '어살'은 대나무나 갈대 등으로 엮은 발을 둘러치거나 돌을 쌓아서, 밀물 때 연안으로 밀려든 물고기가 썰물 때 빠져나가지 못하게 하는 전통 어구·어법을 말한다. 이 어구·어법은 16~17세기 이후 해안 지방을 중심으로 발달하였는데, 이는 수심이 얕고 만이 잘 발달되어 설치가 용이하였기 때문이다. 또한 조선 후기 상업의 발달로 해산물의 수요가 증가하면서 서해안에서는 주벅 또는 주목망, 남해안에서는 장살 등 변형된 '어살'의 형태로 나타나 조선 시대까지 연안어업을 대표하였고, 현재까지도 전승되고 있다. - 국가유산청, 「전통어로방식-어살」 -",자루 그물을 끌어서 대구를 잡는다.,원뿔형 그물을 덮어 씌워서 은어를 잡는다.,긴 네모꼴의 그물을 둘러쳐서 다랑어를 잡는다.,모릿줄에 여러 개의 낚시를 매달아 오징어를 잡는다.,조류에 의해 조기가 떠밀려 그물에 들어가게 하여 잡는다.,5
KSAT_2025_06_고3_수산,7,"다음 기사에 나타난 병원 생물의 종류에 의해 발생하는 질병 사례로 가장 적절한 것은?
--- 국립수산과학원은 지난 3월 14일부로 저수온 위기 경보 '경계' 단계가 해제되었으며, 본격적인 수온 상승기에 접어들었다고 발표했다. 봄이 되어 수온이 상승하면 생물의 활동성이 높아지고 사료 섭취량도 급격히 증가하게 된다. 저수온기 동안 소화계가 완전히 회복되지 않은 양식 생물이 수온 상승기에 사료를 과도하게 섭취할 경우, 소화 장애와 함께 세균성 질병에 노출될 가능성이 커진다. 이 질병은 병원성 세균이 생물의 체내에 침입해 다양한 감염 증세를 유발하는 질병으로, 항생제로 치료가 가능하나 사전 예방이 중요하다. -○○신문, 2025년 3월 17일 자-",뱀장어의 백점병,넙치의 에드워드병,잉어의 장포자충병,농어의 림포시스티스병,참돔의 이리도바이러스병,2
KSAT_2025_06_고3_수산,12,"다음 인터뷰에 나타난 ○○호를 추진 동력에 따라 분류했을 때 해당하는 선박의 종류로 가장 적절한 것은?
--- 리포터 : 기관장님, 쇄빙 연구선 ○○호는 어떻게 추진 동력을 얻나요? 기관장 : 네, ○○호는 3,400kW급 엔진 4대를 이용하여 생산된 에너지로 5,000kW급 전동기 2대를 가동시켜 추진 동력을 얻습니다. 리포터 : 그렇군요. 그럼 ○○호의 가장 큰 장점은 무엇일까요? 기관장: 이 선박은 극지방의 극한 환경에서도 전진, 정지 및 역전 등의 조작성이 뛰어납니다.",원자력선,가스 터빈선,왕복동 기선,전기 추진선,증기 터빈선,4
KSAT_2025_06_고3_수산,14,"다음 일기에서 형제가 체험한 해양 레저 활동으로 옳은 것은?
--- 2024년 8월 ○○일 맑음. 오늘 동생과 함께 동해안으로 여행을 갔다. 이번 여행에서 다양한 해양 레저를 체험할 수 있는 레저 사업체를 방문하였다. 나는 평소 깊은 수심에 서식하는 수중 생물을 관찰하는 데 관심이 많았고, 동생은 바다 위에서 빠른 속도를 즐길 수 있는 활동에 관심이 많았다. 이에 나는 호흡용 공기가 고압 상태로 압축되어 있는 공기통을 착용하고 잠수하는 체험을 하였다. 그리고 동생은 공기를 충전시킨 바나나 모양의 무동력 고무보트에 올라탄 상태로 모터보트에 의해 견인되어 물 위를 빠른 속도로 질주하는 체험을 하였다. 오늘은 각자 원하는 레저 체험을 할 수 있어서 즐거웠다.
글쓴이 동생 1. 스노클 다이빙 워터 슬래드 2. 스노클 다이빙 웨이크 보드 3. 스쿠버 다이빙 워터 슬래드 4. 스쿠버 다이빙 웨이크 보드 5. 스쿠버 다이빙 수상 오토바이",스노클 다이빙 - 워터 슬래드,스노클 다이빙 - 웨이크 보드,스쿠버 다이빙 - 워터 슬래드,스쿠버 다이빙 - 웨이크 보드,스쿠버 다이빙 - 수상 오토바이,3
KSAT_2025_06_고3_수산,17,"[MultiModal] 위 조사 보고서에서 (가)에 들어갈 해양 플랜트의 설치 형식으로 옳은 것은?
--- 조사 보고서 주제: 해양 에너지 자원을 이용한 발전 일자: 2024년 ○○월 △△일 발전 과정: 블레이드(blade)가 바람에 의해 돌아가면서 저속 회전 운동 에너지를 만듦. 저속 회전 운동 에너지는 증속기(gearbox)의 기어를 통해 발전용 고속 회전 운동 에너지로 전환됨. 고속 회전 에너지가 발전기(generator)를 통해 전기 에너지로 변환됨. 설치 형식: 트러스(truss)형 구조물 해수면 해저면 (가)",중력식,반잠수식,인장각식,파일 고정식,바지·선박형,4
KSAT_2025_06_고3_수산,18,"다음 글에서 (가)에 들어갈 항만의 종류로 옳은 것은?
--- 상왕등도는 부안 격포항에서 위도를 거쳐 뱃길로 4시간 (약 32km) 걸리는 곳에 위치한 섬으로, 백제 의자왕의 아들 '풍'이 오른 섬이라는 뜻에서 이름이 유래되었다. 이 섬은 우리나라 서해 중부의 영해와 배타적 경제 수역, 대륙붕을 설정하는 영해 기점으로, 대한민국 영해가 시작함을 알리기 위해 북서쪽 절벽 아래에 태극기가 부착된 첨성대 모양의 영해 기준점 표지가 설치되어 있다. 또한 상왕등도항은 항만법에 따라 (가) 으로 지정되어 있으며, (가)은 국가 안보 및 영해 관리를 주요한 목적으로 하는 항만이다. 그리고 태풍과 같은 기상 악화 시 주변을 항해하는 선박 또는 조업하는 어선들의 안전한 피항지 역할도 하고 있다.",국가어항,국가관리무역항,국가관리연안항,지방관리무역항,지방관리연안항,3
