test_id,number,problem,choice_1,choice_2,choice_3,choice_4,choice_5,answer
KSAT_2021_10_고3_독일어,30,"빈칸 (a), (b)에 들어갈 말로 알맞은 것은?
A: Möchtest du noch ein paar (a) _________ mitnehmen?
B: Nein, danke. Ich habe noch _________ (b) zu Hause.",Ei - einige,Ei - welche,Eier - einigen,Eier - welche,Eier - welchen,3
KSAT_2023_11_수능_스페인어,3,"빈칸에 공통으로 들어갈 말로 알맞은 것은?

• La _________ roja va bien con esta blusa.
• La casa de mi tío está en la _________ de la montaña.",boda,sopa,taza,falda,corbata,4
KSAT_2023_11_수능_스페인어,4,"빈칸에 들어갈 말로 알맞은 것은?

Mi habitación es pequeña, pero tiene muy buena vista
porque _________ al mar. Todos los días puedo ver la salida
del sol.",da,paga,cansa,opina,esquía,1
KSAT_2023_11_수능_스페인어,5,"빈칸에 들어갈 말로 알맞은 것은?

A: Hoy hace buen tiempo. ¿Qué vas a hacer?
B: Voy a hacer deportes al aire _________. ¿Y tú?
A: Pienso pasear con el perro.",corto,libre,blanco,simple,inteligente,2
KSAT_2023_11_수능_스페인어,6,"빈칸에 들어갈 말로 알맞은 것은?

A: He preparado tu plato favorito.
B: Parece muy rico.
A: Pues, a comer. ¡_________!
B: Gracias.",Ni idea,Qué mal,Qué lástima,Mucho gusto,Buen provecho,5
KSAT_2023_11_수능_스페인어,7,"빈칸에 들어갈 말로 알맞은 것은?

A: Perdone, ¿dónde hay una farmacia por aquí?
B: Siga todo recto y _________ en la
primera calle. Allí, en la esquina, hay una farmacia.
A: Gracias. Muy amable.",no soy de aquí,gire a la derecha,levántese temprano,me cuesta mucho andar,quiero hacer una reserva,2
KSAT_2023_11_수능_스페인어,8,"빈칸에 들어갈 말로 알맞은 것만을 <보기>에서 고른 것은?

A: ¡Qué calor hace! ¿Puedo abrir la ventana?
B: ¡Sí, _________! La temperatura ha subido bastante.
A: Así es. Ya casi estamos en verano.","a, b","a, d","b, c","b, d","c, d",2
KSAT_2023_11_수능_스페인어,10,"빈칸에 들어갈 말로 알맞은 것은?

A: Buenos días. Llamo para pedir hora para cortarme el
pelo.
B: _________.
A: ¿No es la peluquería Rapunzel?
B: No. Es una librería.
A: Disculpe.",Se lo paso,Ahora se pone,Lo llamo más tarde,Se ha equivocado,Quiero dejar un mensaje,4
KSAT_2023_11_수능_스페인어,11,"빈칸에 들어갈 말로 알맞은 것은?

A: Tienes mala cara. ¿Te pasa algo?
B: Sí. Me duele la cabeza.
A: ¿_________?
B: No es para tanto. Solo voy a descansar un rato.",A qué hora abre,Para qué sirve esto,Por qué no vas al médico,Puedes decirme tu dirección,Me das tu número de teléfono,3
KSAT_2023_11_수능_스페인어,13,"밑줄 친 부분과 유사한 의미로 바꾸어 쓸 수 있는 것만을 <보기>에서 고른 것은?

A: Tu prima canta muy bien. ¿Es cantante?
B: No. ¡Qué va!
A: Entonces, ¿a qué se dedica?
B: Es profesora.","a, b","a, d","b, c","b, d","c, d",2
KSAT_2023_11_수능_스페인어,15,"빈칸에 들어갈 말로 가장 알맞은 것은?

A: ¿No has visto mis llaves? No las encuentro.
B: ¿Las has buscado en tu cuarto?
A: Sí, pero no están.
B: Pues te voy a ayudar a buscarlas.
Ya sabes, «_________».
A: Gracias.",las paredes oyen,más ven cuatro ojos que dos,"voz del pueblo, voz del cielo",nunca llueve a gusto de todos,a buena hambre no hay pan duro,2
KSAT_2023_11_수능_스페인어,18,"빈칸에 들어갈 말로 알맞은 것을 <보기>에서 찾아 순서대로 바르게 배열한 것은?

(En el gimnasio)
A: ¡Buenas tardes! ¿_________?
B: ¡Hola! Necesito información sobre uno de los cursos.
A: ¿_________?
B: El curso de yoga. ¿_________?
A: Los martes de seis a siete de la tarde.",a-b-c,b-a-c,b-c-a,c-a-b,c-b-a,4
KSAT_2023_11_수능_스페인어,19,"임대 광고문을 이해한 내용으로 알맞지 않은 것은?

Busco dos compañeros de piso
Lindo piso. Nuevo. Quinta planta. Bastante luz.
Jardín con piscina. 500 € al mes por persona.
> Aunque está fuera de la ciudad, está bien
comunicado.
Móvil: 665454589 (José)",채광이 좋다.,도시 밖에 위치한다.,건물의 4층에 있다.,교통이 편리한 곳에 있다.,월세는 1인당 500유로이다.,3
KSAT_2023_11_수능_스페인어,20,"글의 목적으로 알맞은 것은?

¡Feliz cumpleaños!
Eres el mejor amigo del mundo.

Un abrazo,
Marta",부탁,사과,초대,축하,환영,4
KSAT_2023_11_수능_스페인어,21,"빈칸에 들어갈 말로 알맞은 것은?

A: ¿Qué te parece si invitamos a Felipe a cenar este
sábado?
B: _________. Creo que le va a gustar. Mañana le
pregunto si puede venir.
A: Vale.",No lo creo,Buena idea,En efectivo,Con permiso,No hay de qué,2
KSAT_2023_11_수능_스페인어,22,"대화의 내용으로 보아 빈칸에 들어갈 나라는?

A: ¿Sabes que el nombre de _________ tiene relación
con el apellido de Cristóbal Colón?
B: Sí, lo sé. También sé que la capital de este país es
Bogotá. Y es conocido por el café y por Gabriel
García Márquez.",Colombia,Paraguay,Guatemala,Venezuela,Costa Rica,1
KSAT_2023_11_수능_스페인어,23,[MultiModal] Las meninas에 관한 글을 이해한 내용으로 알맞은 것만을 <보기>에서 고른 것은?,"a, b","a, c","b, c","b, d","c, d",1
KSAT_2023_11_수능_스페인어,24,"Ciudad de Ushuaia에 관한 글에서 언급되지 않은 것은?

Está en la provincia de Tierra del Fuego, Argentina.
Como esta ciudad se encuentra en el extremo sur de
América, también la llaman el «fin del mundo». El clima
es frío y hace mucho viento. Sin embargo, para estar
cerca de la naturaleza única de este lugar, los turistas
pueden viajar en el Tren del Fin del Mundo, navegar por
el canal de Beagle y visitar el Parque Nacional de Tierra
del Fuego.

* provincia: 주, 지방 * extremo: 극단의 * canal: 해협",관광,기후,별칭,위치,인구,5
KSAT_2023_11_수능_스페인어,25,[MultiModal] Día de Muertos에 관한 글을 이해한 내용으로 알맞은 것은?,9월에 이틀간 열린다.,첫째 날에는 금식을 한다.,축제가 끝나면 제단을 태운다.,죽은 자들을 잊기 위한 축제이다.,묘지에서 밤을 보내는 사람들도 있다.,5
KSAT_2023_11_수능_스페인어,26,[MultiModal] Acueducto de Segovia에 관한 글을 이해한 내용으로 알맞지 않은 것은?,Podemos verlo en la ciudad de Segovia.,Se ha conservado bien hasta nuestros días.,La Unesco lo construyó de nuevo en 1985.,Es una obra maestra de la ingeniería romana.,Los romanos lo construyeron para llevar el agua.,3
KSAT_2023_11_수능_스페인어,27,"[MultiModal] 빈칸에 들어갈 말로 알맞은 것은?

A: Ana, este regalo es para _________.
B: Muchas gracias.",te,ti,tu,tú,tuyo,2
KSAT_2023_11_수능_스페인어,29,"빈칸에 공통으로 들어갈 말로 알맞은 것은?

• Ella sabe mucho _________ literatura.
• Esta bolsa se rompe fácilmente porque es _________ papel.",de,con,por,para,sobre,1
KSAT_2023_11_수능_스페인어,30,"밑줄 친 부분의 쓰임이 옳은 것만을 있는 대로 고른 것은?

A: Si hoy no tienes ningún plan, podemos ir a la playa.
(a)
B: Vale. Voy a llamar a algunos de nuestros amigos
(b)
para ir juntos.
A: Bueno. Lo vamos a pasar muy bien.
B: Sin duda alguna.
(c)",(a),(c),"(a), (b)","(b), (c)","(a), (b), (c)",5
KSAT_2022_06_고3_한문,4,[MultiModal] 단어장의 내용으로 보아에 들어갈 것은? 원래의 뜻: 아름다운 이름. 확장된 뜻: 그럴듯하게 내세운 명목이나 명칭,本名,有名,美名,美化,美學,3
KSAT_2022_06_고3_한문,5,[MultiModal] 그림과 대화의 내용으로 보아에 들어갈 것은? 이 한자의 음은 '式'과 같아. 총획은 '借'와 같지. 부수는 '恩'과 같아. 이 글자 앞에 '休'를 결합하면 '하던 일을 멈추고 잠깐 쉼'을 뜻하는 말로 쓰여.,恨,倫,急,食,息,5
KSAT_2022_06_고3_한문,6,[MultiModal] 그림과 대화의 내용으로 보아에 들어갈 것은? '單行道'라고 쓰여 있네. '한쪽 방향으로만 가도록 한 길'이라는 뜻이지? 맞아. 타이완에서는 '한쪽 방향으로만 가는 것'을 '單行'이라고 해. 한국에서는 '(㉠)通行'이라고 하지.,對面,兩方,左側,一方,右側,4
KSAT_2022_06_고3_한문,10,"글에서 비판하는 내용과 관계있는 것은?
--- 사람들은 좁은 소견을 가지고 외국 형편도 모르고 천하 대세도 살피지 못하고 공연히 떠들며, 무엇을 아는 체하고 나라는 다 망하여 가건마는 썩은 생각으로 갑갑한 말만 하는도다. - 『금수회의록』 -",下石上臺,咸興差使,坐井觀天,錦衣夜行,一口二言,3
KSAT_2022_06_고3_한문,14,"글에서 경계하고 있는 것은?
--- 人之患,在常知我過於人,而不知不及於人. - 『의암집』 -",방관,비굴,증오,낭비,자만,5
KSAT_2022_06_고3_한문,15,"글의 내용으로 보아 ㉠과 ㉡에 공통으로 들어갈 것은?
--- ○源潔則流(㉠).
○上流旣濁,下流難(㉡). - 『갈암집』 -",清,波,注,泣,決,1
KSAT_2022_06_고3_한문,19,"㉠에서 마지막으로 풀이되는 것은?
--- 將有請於人,必先有入焉,欲人之愛己也,必先愛人,欲人之從己也,必先從人. - 『국어』 -",欲,人,之,愛,己,1
KSAT_2022_06_고3_한문,20,"윗글에서 말하고자 하는 것은?
--- 將有請於人,必先有入焉,欲人之愛己也,必先愛人,欲人之從己也,必先從人. - 『국어』 -",잘한 일에는 칭찬할 줄도 알아야 한다.,사람들을 편견 없이 대하는 것이 좋다.,어려운 이웃에게 베풀 줄 알아야 한다.,남의 의견이 옳다면 따르는 것이 좋다.,내가 먼저 잘해야 남도 나에게 잘한다.,5
KSAT_2022_06_고3_한문,21,"㉠~㉤의 풀이로 옳지 않은 것은?
--- (가) ㉠昨夜一霎雨, 天意蘇群物. 何物㉡最先知, 虛庭草爭出. *雲雨(삽우): 가랑비 - 맹교,「春雨後」- (나) 古寺門前又㉢送春, 殘花㉣回隨雨點衣頻. 歸來滿袖清香在, 無數山蜂遠㉤趁人. *袖(수): 소매 *趁(진): 쫓다 - 임억령, 「示子芳」-",㉠: 어제,㉡: 가장,㉢: 조정,㉣: 보내다,㉤: 따르다,3
KSAT_2022_06_고3_한문,23,"㉠과 짜임이 같은 것은?
--- 子曰:“君子食無求飽,居無求安,敏於事而慎於言,就有道而正焉,可謂好學也已.” - 『논어』 -",作曲,夜深,日出,運動,夫婦,1
KSAT_2022_06_고3_한문,25,"글에서 말하고자 하는 것은?
--- 바닷가의 조약돌을 그토록 둥글고 예쁘게 만든 것은 무쇠로 된 정이 아니라, 부드럽게 쓰다듬는 물결이다. - 『무소유』 -","去語固美,來語方好.","柔能勝剛,弱能勝強.","千金買宅,八百買鄰.","贈人以言,重於金石珠玉.","寧測十丈水深,難測一丈人心.",2
KSAT_2022_06_고3_한문,26,"㉠의 이유와 관계있는 것은?
--- 廣出獵,見草中石,以為虎而射之,中石沒矢,視之,石也. ㉠他日,射之,終不能入矣. - 『한서』 -",集中力,持久力,包容力,競爭心,協同心,1
KSAT_2022_06_고3_한문,27,"㉠의 독음으로 옳은 것은?
--- 廣出獵,見草中石,以為虎而射之,中石沒矢,視之,石也. 他日,射之,終不能入矣. - 『한서』 -",택일,매일,익일,타일,당일,4
KSAT_2022_06_고3_한문,28,"㉠과의 풀이가 모두 옳은 것은?
--- 諸將問信曰:“兵法,右倍山陵,前左水澤,今者,將軍令臣等反背水陣以勝,何也?”信曰:“此在兵法,㉠顧諸君不察耳. 兵法不曰:‘陷之死地而後生,置之亡地而後存’乎?” - 『통감절요』 -",빌리다 살다,다만 살다,빌리다 낳다,다만 낳다,빌리다 생기다,2
KSAT_2022_06_고3_한문,29,"윗글의 내용으로 보아 ㉠의 태도로 옳은 것은?
--- 諸將問信曰:“兵法,右倍山陵,前左水澤,今者,將軍令臣等反背水陣以勝,何也?”信曰:“此在兵法,顧諸君不察耳. 兵法不曰:‘陷之死地而後生,置之亡地而後存’乎?” - 『통감절요』 -",지나친 욕심을 절제함.,은혜를 잊지 않고 갚음.,대의를 위해 자신을 희생함.,소수의 의견도 경청하고 존중함.,발상을 전환하여 기존 지식을 응용함.,5
KSAT_2023_06_고3_중국어,2,"밑줄 친 부분과 성조 배열이 같은 것만을 <보기>에서 고른 것은?
我感到很高兴!
<보기>
a. 作业
b. 超市
c. 希望
d. 艺术","a, b","a, c","b, c","b, d","c, d",3
KSAT_2023_06_고3_중국어,3,"밑줄 친 부분의 한자 표기가 옳은 것만을 고른 것은?
a.他每天去操场跑步。
b.这是中国传统节日。
c.你戴的冒子很漂亮。
d.邮局在图书馆旁边。","a, b","a, c","b, c","b, d","c, d",4
KSAT_2023_06_고3_중국어,4,"빈칸에 공통으로 들어갈 말로 알맞은 것은?
○这部电影很有______,我还想再看一遍。
○这只不过是我的一点儿______,你就收下吧。",水平,礼物,习惯,情况,意思,5
KSAT_2023_06_고3_중국어,5,"빈칸 (a), (b)에 들어갈 말로 알맞은 것은?
○那儿的风景太美了,我(a)了很多照片。
○ 我认为健康第一,其他的都不怎么(b)。",(a)拍 (b)主要,(a)拍 (b)重要,(a)拍照 (b)要紧,(a)拍照 (b)主要,(a)拍照 (b)重要,2
KSAT_2023_06_고3_중국어,7,"빈칸에 들어갈 말로 알맞은 것은?
A: Ni zěnme xiànzài cái lái?
B: ______, lùshang dŭchē le.",Mànzõu,Bùxíng,Duibuqi,Bú kèqi,Zhēn bàng,3
KSAT_2023_06_고3_중국어,10,"빈칸에 들어갈 말로 알맞은 것은?
A:这个星期六我们去爬山,不会下雨吧?
B:我用手机查了,______天气很好,你不用担心。",那天是晴天,风沙特别大,一直是下雨天,星期天也有雨,没想到下雪了,1
KSAT_2023_06_고3_중국어,12,"빈칸에 들어갈 말로 알맞은 것만을 <보기>에서 고른 것은?
A:你才练了半年,乒乓球就打得这么好了,很厉害啊!
B:______!水平不行,我还要好好儿练。
<보기>
a.厉害极了
b. 好什么呀
c.还差得远呢
d.谁说不是呢","a, b","a, c","b, c","b, d","c, d",3
KSAT_2023_06_고3_중국어,14,"빈칸에 들어갈 말로 알맞은 것을 <보기>에서 찾아 순서대로 바르게 배열한 것은?
A:今天晚上咱们去吃中国菜,怎么样?
B:行,我知道一家新开的餐厅,______?
A:是吗?______。
B:这么近,就走着去吧。
<보기>
a.那么咱们就去那儿吃吧
b. 那家的菜又好吃又便宜
c.走路去也就十分钟左右",a-c-b,b-a-c,b-c-a,c-a-b,c-b-a,2
KSAT_2023_06_고3_중국어,16,"[MultiModal] 대화를 이해한 내용으로 알맞은 것은?
小雪,你来北京的飞机票买好了吗?
买好了,7月23号的票,下午3点到北京。
那天我去机场接你吧。咱们到时候见!",小雪7月23号从北京出发。,小雪告诉丽丽飞机票不好买。,丽丽让小雪来自己的家玩儿。,丽丽跟小雪说自己去机场接她。,小雪打算一放暑假就去北京旅游。,4
KSAT_2023_06_고3_중국어,17,"빈칸에 들어갈 말로 알맞은 것은?
A:你做的视频很棒啊!在哪儿学的?
B:我在网上学的,那里的老师教得不错,
A:那么容易学吗?你把网站地址告诉我,我也想学一下。",怕自己学不好,想学好不太容易,真的应该向你学习,做起来有点儿困难,학습한 지 몇 번 만에 할 수 있었나요?,5
KSAT_2023_06_고3_중국어,18,"[MultiModal] 빈칸에 들어갈 말로 알맞은 것은?
世界读书日
每年4月23日是世界读书日。每到这一天,世界一百多个国家都会办各种活动,来提高人们对读书的兴趣。
______, 比如它能告诉你解决问题的办法, 而且还能给你带来进步和快乐, 所以我们都应该多读书。",读书有很多好处,现在爱读书的人少了,大家都希望开心快乐,每个人都有自己的爱好,读书要花很多钱和时间,1
KSAT_2023_06_고3_중국어,19,"빈칸에 들어갈 말로 알맞은 것은?
虽然我们今天输了,可这不能说明我们永远都在别人后面。只要我们认真练习,继续努力,______。大家都来为我们加油吧!",不一定能赢,只赢过一次球,经常输给别人,怎么努力也没有用,下次赢的一定是我们,5
KSAT_2023_06_고3_중국어,21,"대화의 내용으로 보아 밑줄 친 부분의 의미로 알맞은 것은?
A:一年多没见了,你过得怎么样?
B:我呢,还是老样子,以前忙,现在也是天天忙工作。",比以前老多了,没有以前那么忙,样子有一点儿变化,"和以前比,没有变化","说起来,变化挺大的",4
KSAT_2023_06_고3_중국어,23,"‘광저우(广州)'에 관한 글에서 언급되지 않은 것은?
广州在中国南边,是一座经济发展的港口城市,2022年的对外贸易总额约为人民币1万亿元。广州冬天天气暖和,城市里开满了花。中国人常说“吃在广州”,这里的烤乳猪、白切鸡等许多菜都非常有名。",경제,날씨,명소,위치,음식,3
KSAT_2023_06_고3_중국어,24,"빈칸에 들어갈 말로 알맞은 것은?
A:中国人发短信的时候,有些话常用数字来表示。因为发音差不多,会用数字“5”表示“我”,“0”表示“你”,“3”表示“想”,所以“530”就表示“我想你”。“2”和“爱”发音也差不多,那么你猜猜看!“520”表示的是什么意思?
B:我猜到了,是______的意思。",我爱你,我饿了,我走了,好想你,再见了,1
KSAT_2023_06_고3_중국어,25,"[MultiModal] '백거이(白居易)'에 관한 글을 이해한 내용으로 알맞지 않은 것은?
白居易是中国有名的诗人,他出生在河南省新郑,字“乐天”,号“香山居士”,被人们叫做“诗王”。白居易的诗语言简单,内容大部分写的是社会问题和人们的生活。他留下了《长恨歌》、《卖炭翁》等3000多首诗,对以后诗的发展起了很大的影响。",허난성(河南省)에서 태어났다.,호는 향산거사(香山居士)이다.,그의 시에는 화려하고 복잡한 표현이 많다.,"《长恨歌》,《卖炭翁》 등 3,000여 수의 시를 남겼다.",시에서 주로 사회 문제와 사람들의 생활을 다루었다.,3
KSAT_2023_06_고3_중국어,27,"빈칸에 들어갈 말을 <보기>의 낱말 카드로 완성할 때 순서대로 바르게 배열한 것은?
A:咱们中午吃包子还是吃饺子?
B:______,行,你来决定吧。
<보기>
a.都 b.什么 c.吃",a-b-c,a-c-b,b-c-a,c-a-b,c-b-a,5
KSAT_2023_06_고3_중국어,28,"문장 표현이 옳은 것만을 고른 것은?
a.我们现在买不买票呢?
b.他汉语说得流利不流利?
c.你愿意参加不参加活动?
d.那家商店东西贵不贵吗?","a, b","a, c","b, c","b, d","c, d",1
KSAT_2023_06_고3_중국어,29,"문장 표현이 옳지 않은 것은?
①前边站着不少人。
②床上躺着一个人。
③ 门口停着一辆汽车。
④ 桌子放着一些东西。
⑤ 教室里坐着几个学生。",前边站着不少人。,床上躺着一个人。,门口停着一辆汽车。,桌子放着一些东西。,教室里坐着几个学生。,4
KSAT_2023_06_고3_중국어,30,"문장 표현이 옳은 것만을 있는 대로 고른 것은?
a. 这里跟那里一样安静。
b.他的意见跟我的意见非常一样。
c.这件衣服的颜色跟那件不一样。",a,b,"a, c","b, c","a, b, c",3
KSAT_2021_06_고3_베트남어,2,"밑줄 친 부분과 발음이 같은 것은? [1점]
 Tôi muốn gửi bưu kiện này đi Vinh.",① hè,② chó,③ ghế,④ phở,⑤ khóc,3
KSAT_2021_06_고3_베트남어,4,"빈칸에 들어갈 말로 알맞은 것은?
A: Phòng của bạn có ___________ không?
B: Không, phòng của mình hẹp.",① ốm,② nửa,③ rộng,④ nhanh,⑤ khoảng,3
KSAT_2021_06_고3_베트남어,5,"빈칸에 공통으로 들어갈 말로 알맞은 것은?
• Giờ này là giờ ___________ khách.
• Mùa ___________ Hàn Quốc có tuyết.",① ít,② già,③ hoa,④ đông,⑤ xuân,4
KSAT_2021_06_고3_베트남어,6,"문장 표현이 옳은 것만을 고른 것은?
a. Hai bạn ấy cùng tuổi.
b. Con trai tôi dạo này cao đi.
c. Làm sao mà có thể đi bộ được.
d. Tuấn thích và leo núi cả đá bóng.","① a, b","② a, c","③ b, c","④ b, d","⑤ c, d",2
KSAT_2021_06_고3_베트남어,7,"[MultiModal] 빈칸에 들어갈 말로 알맞은 것은?
A: Cái kính của mình ở đâu nhỉ?
B: Cái kính của bạn ở ___________
① cái kéo quyển sách giữa và
② giữa cái kéo và quyển sách
③ quyển sách và cái kéo giữa
④ và cái kéo quyển sách giữa
⑤ và giữa quyển sách cái kéo",① cái kéo quyển sách giữa và,② giữa cái kéo và quyển sách,③ quyển sách và cái kéo giữa,④ và cái kéo quyển sách giữa,⑤ và giữa quyển sách cái kéo,2
KSAT_2021_06_고3_베트남어,8,"빈칸 (a), (b)에 들어갈 말로 알맞은 것은?
A: Bạn đã đi Cần Thơ rồi à? Cần Thơ thế nào?
B: (a) Cần Thơ không nổi tiếng như Thành phố Hồ Chí Minh (b) cũng phát triển.",① (a) Từ (b) đến,② (a) Còn (b) nữa,③ (a) Chỉ (b) thôi,④ (a) Càng (b) càng,⑤ (a) Tuy (b) nhưng,5
KSAT_2021_06_고3_베트남어,9,"[MultiModal] 빈칸에 들어갈 말로 알맞은 것은? [1점]
Đây là tiền giấy Việt Nam. Mặt trước của ___________ tiền có hình ảnh của Bác Hồ.",① li,② tờ,③ con,④ chai,⑤ trái,2
KSAT_2021_06_고3_베트남어,10,"밑줄 친 부분과 같은 표현으로 알맞은 것은? [1점]
A: Bây giờ là mấy giờ?
B: Bây giờ là 6 giờ 30 phút rồi.",① hơn bảy giờ,② sáu giờ rưỡi,③ sáu giờ đúng,④ bảy giờ mười,⑤ sáu giờ kém mười,2
KSAT_2021_06_고3_베트남어,11,"빈칸에 들어갈 말로 알맞은 것은? [1점]
A: Em tên là gì?
B: ___________
A: Tên em đẹp quá.",① Không có gì,② Em đi đây ạ,③ Tên em là Hà,④ Em về trước ạ,⑤ Em là học sinh,3
KSAT_2021_06_고3_베트남어,12,"[MultiModal] 빈칸에 들어갈 말로 알맞은 것은?
A: Chị cần gì ạ?
B: Hôm qua bạn tôi tặng tôi đôi giày này, nhưng tôi muốn đổi vì hơi chật.
A: Xin lỗi, ___________ Chị lấy màu khác được không ạ?
B: Cũng được.",① bớt cho tôi đi,② tính tiền cho tôi,③ tôi muốn ăn thử,④ ở đây bán đúng giá,⑤ màu này hết cỡ rồi,5
KSAT_2021_06_고3_베트남어,13,"글을 이해한 내용으로 알맞지 않은 것은?
Gia đình Minh có 4 người: bố mẹ, Minh và em gái.
Bố Minh đang làm bác sĩ. Còn mẹ Minh là giáo viên dạy môn Toán.
Em gái Minh đang học lớp 5. Em gái Minh vừa xinh vừa thông minh.
Minh là sinh viên năm thứ 2 của một trường đại học ở Huế.",① Bố Minh là bác sĩ.,② Minh có một em trai.,③ Mẹ Minh là giáo viên dạy môn Toán.,④ Minh là sinh viên của một trường ở Huế.,⑤ Em gái Minh không_nhưng xinh mà còn thông minh.,2
KSAT_2021_06_고3_베트남어,14,"[MultiModal] 대화를 이해한 내용으로 알맞은 것은?
A: Tôi có thể giúp gì anh?
B: Tôi muốn mở tài khoản ở ngân hàng này.
A: Anh ghi họ tên, địa chỉ và số hộ chiếu của anh vào đây.",① A là nhân viên quán ăn.,② A định mượn tiền của B.,③ A cần số điện thoại của B.,④ B đến ngân hàng để mở tài khoản.,⑤ B muốn biết tỉ giá đô la Mĩ hôm nay.,4
KSAT_2021_06_고3_베트남어,15,"빈칸에 들어갈 말로 알맞은 것은?
Cô Lan: Ồn ào quá!
Học sinh: Dạ, vâng ạ.
Cô Lan: Chúng ta bắt đầu thi nhé.",① Đừng làm ồn,② Tất nhiên là được,③ Em hiểu hết rồi ạ,④ Tớ thích chụp ảnh,⑤ Cho em hỏi một chút,1
KSAT_2021_06_고3_베트남어,17,"빈칸에 들어갈 말로 알맞은 것만을 <보기>에서 고른 것은?
A: Thứ bảy em thường làm gì?
B: Em thường đi bơi ạ.
A: ___________?
B: Vâng. Đó là sở thích của em ạ.
<보기>
a. Khi nào em đi bơi
b. Em thích đi bơi nhỉ
c. Sở thích của em là bơi à
d. Khi rỗi em thường làm gì","① a, b","② a, d","③ b, c","④ b, d","⑤ c, d",3
KSAT_2021_06_고3_베트남어,18,"빈칸에 들어갈 말로 알맞은 것은?
A: Sao mắt anh đỏ thế? Anh ___________
B: Không cần đâu. Dạo này anh bận quá nên thiếu ngủ.
A: Thế, anh về nghỉ đi.",① ăn no rồi,② nên đi khám đi,③ bị đau bụng lắm,④ được thầy An khen,⑤ muốn trở thành luật sư,2
KSAT_2021_06_고3_베트남어,19,"[MultiModal] 빈칸에 들어갈 말로 알맞은 것은? [1점]
A: Lâu lắm rồi mới gặp em. Dạo này em thế nào?
B: ___________. Còn chị thế nào?
A: Chị cũng thế.",① Chào em,② Hẹn gặp lại,③ Tạm biệt chị,④ Em bình thường,⑤ Gặp lại sau nhé,4
KSAT_2021_06_고3_베트남어,20,"빈칸에 들어갈 말로 알맞은 것은?
A: Chị có biết Bưu điện Hà Nội ở đâu không ạ?
B: Bưu điện Hà Nội ở phố Đinh Tiên Hoàng.
A: ___________ a?
B: Hơi xa đấy, em ạ.",① Chị cần loại tiền gì,② Chị sinh năm bao nhiêu,③ Đi đến đó có gần không,④ Chị sẽ ở Hà Nội mấy ngày,⑤ Chị thích xem loại phim nào,3
KSAT_2021_06_고3_베트남어,22,"빈칸에 들어갈 말로 알맞은 것은?
A: Cuối tuần tới, mình sẽ đi du lịch Sa Pa với gia đình.
B: Vậy à?
A: Cảm ơn bạn.",① Giảm giá cho mình,② Mình thức dậy muộn,③ Mình thích môn Địa lí,④ Chúc bạn có chuyến đi vui vẻ,⑤ Mình lập gia đình năm ngoái rồi,4
KSAT_2021_06_고3_베트남어,24,"빈칸에 들어갈 말로 알맞은 것을 <보기>에서 찾아 순서대로 바르게 배열한 것은? [1점]
A: Chào anh. ___________ ?
B: Ở đây món nào ngon nhất?
A: ___________ Đặc biệt là hôm nay tôm rất tươi.
B: Thế, cho tôi 1 đĩa tôm nướng và 1 cốc trà đá nhé.
A: ___________ ?
B: Thôi, tôi đủ rồi. Cảm ơn chị.
<보기>
a. Anh dùng gì ạ
b. Ở đây món nào cũng ngon
c. Anh có muốn gọi thêm nữa không",① a-b-c,② a-c-b,③ b-c-a,④ c-a-b,⑤ c-b-a,1
KSAT_2021_06_고3_베트남어,26,"글의 내용이 공통으로 가리키는 것은? [1점]
• Là phương tiện đi lại rất phổ biến ở Việt Nam.
• Có thể đặt qua ứng dụng trên điện thoại di động.
• Là dịch vụ đưa khách đến nơi mà khách muốn bằng xe máy.
* ứng dụng: 앱(응용 프로그램) * dịch vụ: 서비스",① Xe ôm,② Xe đạp,③ Xe lửa,④ Máy bay,⑤ Tàu thuyền,1
KSAT_2021_06_고3_베트남어,27,"[MultiModal] 글을 이해한 내용으로 알맞은 것은?
Nguyễn Du là Đại thi hào của Việt Nam. Ông đã có đóng góp to lớn cho lịch sử văn học Việt Nam. Tác phẩm tiêu biểu nhất của ông là Truyện Kiều. Truyện Kiều đã được giới thiệu và dịch sang nhiều thứ tiếng, trong đó có tiếng Hàn. Hiện nay, ở Việt Nam có nhiều trường học, đường phố mang tên ông.
* đại thi hào: 위대한 시인 * tác phẩm : 작품",① Nguyễn Du는 많은 학교를 설립하였다.,② Truyện Kiều는 서양 문물을 소개한 작품이다.,③ Truyện Kiều는 Nguyễn Du의 마지막 작품이다.,④ Truyện Kiều는 한국어로 가장 먼저 번역되었다.,⑤ Nguyễn Du는 베트남 문학사에 큰 기여를 하였다.,5
KSAT_2021_06_고3_베트남어,28,"[MultiModal] Hồ Hoàn Kiếm에 관한 글을 이해한 내용으로 알맞지 않은 것은?
Hồ Hoàn Kiếm hay còn được gọi là Hồ Gươm, là một trong những hồ có phong cảnh đẹp ở Hà Nội. Hồ nổi tiếng với những di tích lịch sử như tháp Rùa, đền Ngọc Sơn,... Xung quanh hồ còn có nhiều khách sạn lớn nhỏ, nhà hàng ngon nên khách du lịch trong và ngoài nước thích đến đây.
* di tích: 유적 * tháp: 탑 * đền : 사원",① Nằm ở Hà Nội.,② Có tên khác là Hồ Gươm.,③ Là nơi du khách thích đến.,④ Là hồ lớn nhất ở Việt Nam.,⑤ Nổi tiếng với đền Ngọc Sơn.,4
